order_id,date_id,location_id,user_id,product_ids,amount,returned
275,2,1030,1134,"['B084MZYBTV', 'B0BBFJ9M3X', 'B08RHPDNVV', 'B07P681N66', 'B08GTYFC37']",27620.0,False
276,18,914,948,"['B009P2LIL4', 'B09163Q5CD']",3406.0,False
277,2,1068,916,"['B0BDZWMGZ1', 'B09YHLPQYT', 'B089BDBDGM', 'B0BL3R4RGS']",2313.0,False
278,9,1125,334,"['B0BMGB2TPR', 'B0148NPH9I', 'B01M0505SJ']",13539.0,False
279,1,198,12,"['B09GFLXVH9', 'B09C6HXFC1', 'B0B5RP43VN', 'B073BRXPZX']",11172.0,False
280,21,302,343,['B08DDRGWTJ'],687.0,False
281,8,1370,333,"['B06XPYRWV5', 'B07DKZCZ89', 'B08S74GTBT']",2017.0,False
282,26,882,1132,"['B09LH32678', 'B09NNJ9WYM', 'B0B53QFZPY']",13188.0,False
283,4,515,336,"['B09Q3M3WLJ', 'B00YQLG7GK']",2094.0,False
284,21,1435,305,"['B0B5DDJNH4', 'B00GHL8VP2', 'B07CD2BN46']",5915.77,False
285,6,584,70,"['B06XMZV7RH', 'B0B15CPR37', 'B07H8W9PB6', 'B0B9JZW1SQ']",33971.0,False
286,18,1353,889,"['B00N1U7JXM', 'B08BQ947H3', 'B07JF9B592', 'B09X5C9VLK']",2165.0,False
287,16,1208,53,['B09LD3116F'],2490.0,False
288,5,1285,593,"['B09Q5SWVBJ', 'B08S7V8YTN', 'B09P22HXH6', 'B0BGPN4GGH', 'B075DB1F13']",21687.0,False
289,28,157,804,"['B08D11DZ2W', 'B07X963JNS', 'B09P8M18QM', 'B0BM9H2NY9']",4467.0,False
290,9,725,855,['B07T9FV9YP'],749.0,False
291,5,614,488,"['B0836JGZ74', 'B07JQKQ91F']",1548.0,False
292,6,854,964,"['B0BC8BQ432', 'B08Y7MXFMK', 'B0BF4YBLPX', 'B07WDKLDRX', 'B09CGLY5CX']",88846.0,False
293,5,360,94,"['B08FY4FG5X', 'B07V5YF4ND', 'B00NH11PEY', 'B0BP7XLX48']",1745.0,False
294,2,220,955,"['B0BNXFDTZ2', 'B09NHVCHS9', 'B078HRR1XV', 'B083342NKJ', 'B00P0R95EA']",8036.0,False
295,29,320,96,"['B09P22HXH6', 'B07LG96SDB']",2225.0,False
296,9,425,108,"['B09WRMNJ9G', 'B0BDS8MY8J', 'B06Y36JKC3']",35347.0,False
297,29,1043,875,"['B07D8VBYB4', 'B09PTT8DZF', 'B09F6D21BY', 'B09FHHTL8L']",7157.4400000000005,False
298,8,27,941,['B09NC2TY11'],2499.0,False
299,1,470,5,"['B08TR61BVK', 'B0BN6M3TCM', 'B0B5B6PQCT']",4596.0,False
300,21,1083,905,"['B09CMM3VGK', 'B07VQGVL68']",651.0,False
301,25,448,858,"['B09PL79D2X', 'B09RKFBCV7', 'B0088TKTY2', 'B09VCHLSJF']",34245.0,False
302,23,1030,962,"['B07GVGTSLN', 'B0B86CDHL1', 'B08MV82R99', 'B09X79PP8F']",2180.0,False
303,9,524,197,"['B01GGKYKQM', 'B08MVXPTDG', 'B0B2X35B1K', 'B0718ZN31Q', 'B08HDH26JX']",8143.0,False
304,22,1186,1061,"['B08GTYFC37', 'B0BPBXNQQT', 'B0BBMPH39N', 'B094DQWV9B']",11626.0,False
305,7,422,650,"['B08TV2P1N8', 'B08W56G1K9', 'B09R1YFL6S']",2588.0,False
306,24,305,513,"['B08HV25BBQ', 'B09YV4MW2T', 'B084N18QZY', 'B099FDW2ZF']",7731.0,False
307,21,591,23,['B08R69VDHT'],345.0,False
308,9,1424,385,"['B07LFWP97N', 'B0B65P827P']",397.31,False
309,7,396,1185,['B072J83V9W'],8999.0,False
310,16,859,89,"['B098K3H92Z', 'B08KRMK9LZ', 'B098QXR9X2']",5123.0,False
311,11,1272,410,"['B07XCM6T4N', 'B01GGKYKQM']",1006.0,False
312,7,746,1005,"['B07KRCW6LZ', 'B085CZ3SR1']",2497.0,False
313,14,988,483,"['B08VB57558', 'B08GJ57MKL', 'B0BLV1GNLN']",58880.0,False
314,3,307,611,"['B0762HXMTF', 'B079S811J3', 'B08HQL67D6', 'B00B7GKXMG']",5087.0,False
315,19,1323,754,['B097MKZHNV'],2949.0,False
316,4,789,63,"['B076B8G5D8', 'B09NR6G588']",1997.0,False
317,16,439,712,"['B07DJLFMPS', 'B00H3H03Q4', 'B09KLVMZ3B']",2345.0,False
318,27,109,355,"['B008YW8M0G', 'B08PSQRW2T', 'B0B82YGCF6', 'B09LV13JFB']",2472.0,False
319,4,827,112,['B07YSJ7FF1'],645.0,False
320,21,1409,3,['B01HJI0FS2'],299.0,False
321,4,964,50,"['B00GG59HU2', 'B078JT7LTD', 'B07VJ9ZTXS', 'B09MJ77786', 'B01486F4G6']",41748.0,False
322,22,975,375,"['B09P18XVW6', 'B00LY12TH6', 'B09N3ZNHTY', 'B09MZ6WZ6V']",4727.0,False
323,24,978,351,['B07X963JNS'],900.0,False
324,17,875,46,"['B08497Z1MQ', 'B00LP9RFSU', 'B0859M539M']",3123.0,False
325,14,663,421,"['B07DL1KC3H', 'B095RTJH1M', 'B09NVPSCQT']",4496.0,False
326,12,1342,914,['B0B7B9V9QP'],18999.0,False
327,8,174,291,['B0856HY85J'],1799.0,False
328,7,308,520,['B08Y1SJVV5'],198.0,False
329,14,1395,3,"['B0B997FBZT', 'B0B31BYXQQ', 'B097RJ867P', 'B01F25X6RQ']",46696.0,False
330,31,1326,22,"['B082FTPRSK', 'B07SLNG3LW', 'B09CKSYBLR', 'B06XMZV7RH', 'B08TDJNM3G']",6224.0,False
331,1,796,513,"['B07JB2Y4SR', 'B09SFRNKSR', 'B07SBGFDX9']",508.0,False
332,9,1377,66,"['B08PPHFXG3', 'B09MTLG4TP', 'B0085IATT6', 'B07G147SZD', 'B098K3H92Z']",4823.0,False
333,29,778,262,"['B0BBW521YC', 'B01CS4A5V4', 'B014SZO90Y', 'B08PPHFXG3']",1237.0,False
334,25,469,258,"['B084PJSSQ1', 'B09L8DSSFH', 'B09N3ZNHTY', 'B08X77LM8C']",3296.0,False
335,25,1043,839,['B09KNMLH4Y'],398.0,False
336,30,938,1136,"['B07TR5HSR9', 'B08CRRQK6Z', 'B097R25DP7', 'B0BB3CBFBM', 'B092X94QNQ']",40342.0,False
337,16,676,837,"['B0B9BXKBC7', 'B08MWJTST6', 'B08WRKSF9D']",10376.0,False
338,21,964,568,"['B09RZS1NQT', 'B07WJV6P1R', 'B08S7V8YTN', 'B01NCVJMKX', 'B078G6ZF5Z']",18993.0,False
339,23,745,1076,"['B083RD1J99', 'B07J2NGB69']",957.0,False
340,14,896,83,['B07P434WJY'],549.0,False
341,3,290,752,"['B078JDNZJ8', 'B09MKP344P']",12099.0,False
342,26,1459,394,"['B08CF3B7N1', 'B0BBWJFK5C', 'B0B54Y2SNX', 'B012ELCYUG', 'B005FYNT3G']",7084.0,False
343,10,1445,839,['B07YR26BJ3'],1199.0,False
344,22,802,279,"['B09PDZNSBG', 'B09F9YQQ7B']",30573.0,False
345,23,1347,326,"['B0974H97TJ', 'B0BBMGLQDW', 'B08CF3B7N1']",1360.0,False
346,4,446,281,"['B015GX9Y0W', 'B09RX1FK54', 'B09GYBZPHF', 'B005LJQMZC']",3233.0,False
347,31,940,828,"['B07H3N8RJH', 'B0BNDGL26T', 'B0B31BYXQQ']",5697.0,False
348,27,1408,1046,"['B08LPJZSSW', 'B09NNZ1GF7', 'B09VGKFM7Y', 'B01L7C4IU2']",3262.0,False
349,24,972,260,['B08497Z1MQ'],599.0,False
350,16,1223,1058,"['B0B5F3YZY4', 'B08CF3B7N1', 'B07VZYMQNZ']",2091.0,False
351,10,1322,244,"['B09RQRZW2X', 'B06XGWRKYT', 'B01LY9W8AF', 'B09F6VHQXB']",16886.06,False
352,5,190,2,"['B0746N6WML', 'B00ABMASXG', 'B07LG96SDB', 'B08D6RCM3Q']",1570.0,False
353,30,943,334,"['B09Z28BQZT', 'B0941392C8', 'B09V17S2BG']",2227.0,False
354,3,121,774,"['B07RX14W1Q', 'B08YDFX7Y1', 'B082LSVT4B', 'B09GP6FBZT']",1595.0,False
355,31,1003,129,"['B00NH11PEY', 'B08GTYFC37']",10787.0,False
356,30,1244,851,"['B08H21B6V7', 'B095RTJH1M']",3598.0,False
357,7,1085,391,['B08RWCZ6SY'],399.0,False
358,6,1445,1081,"['B0B2PQL5N3', 'B07Z51CGGH', 'B01MF8MB65', 'B0B3MWYCHQ']",12426.0,False
359,19,533,189,"['B08VB57558', 'B09VC2D2WG', 'B08HDJ86NZ']",39446.0,False
360,3,722,552,"['B075ZTJ9XR', 'B09PDZNSBG', 'B09P1MFKG1']",3842.0,False
361,8,835,265,"['B09MQ9PDHR', 'B08Y1TFSP6']",1426.0,False
362,5,33,189,"['B0B2CPVXHX', 'B0B86CDHL1']",1077.0,False
363,4,96,865,['B07VX71FZP'],1199.0,False
364,13,26,576,"['B07VX71FZP', 'B08Y55LPBF', 'B009DA69W6', 'B08LVVTGZK', 'B09TMZ1MF8']",38535.0,False
365,22,140,819,['B07232M876'],398.0,False
366,3,665,1074,"['B09MQSCJQ1', 'B0BLC2BYPX', 'B093QCY6YJ', 'B07S7DCJKS']",5586.0,False
367,9,184,29,['B08JD36C6H'],349.0,False
368,18,901,474,"['B0B7B9V9QP', 'B07YWS9SP9', 'B099FDW2ZF']",20833.0,False
369,23,1047,299,['B09JKNF147'],339.0,False
370,21,1073,343,"['B082KVTRW8', 'B07WJV6P1R', 'B09YLFHFDW', 'B098NS6PVG', 'B081NHWT6Z']",19193.0,False
371,29,580,538,"['B08QJJCY2Q', 'B07RD611Z8', 'B084N133Y7', 'B07GXPDLYQ']",5515.0,False
372,20,209,1125,"['B09YV3K34W', 'B00K57MR22', 'B0B2X35B1K']",12318.0,False
373,9,1027,386,"['B07XJYYH7L', 'B0BP18W8TM', 'B00LOD70SC']",4843.0,False
374,24,17,5,['B08PKBMJKS'],197.0,False
375,16,1086,106,['B09M8888DM'],499.0,False
376,17,1104,1014,"['B0B5KZ3C53', 'B07J2BQZD6', 'B08MWJTST6', 'B0BF57RN3K', 'B09NR6G588']",5075.0,False
377,27,489,956,"['B094JNXNPV', 'B0B2DJ5RVQ']",1287.0,False
378,14,569,10,"['B07XJYYH7L', 'B0B59K1C8F']",845.0,False
379,8,191,790,"['B091KNVNS9', 'B0BCYQY9X5', 'B09FZ89DK6', 'B0B4F4QZ1H']",28865.0,False
380,13,1387,31,"['B009P2L7CO', 'B01FSYQ2A4', 'B012ELCYUG', 'B06XGWRKYT', 'B00C3GBCIS']",12780.0,False
381,23,619,1066,['B0BC9BW512'],18999.0,False
382,13,1380,901,"['B06XSK3XL6', 'B0B4HKH19N', 'B07MKMFKPG', 'B0B61GCHC1']",8018.0,False
383,13,503,862,"['B09QGZM8QB', 'B01GFTEV5Y', 'B09Q3M3WLJ']",2497.0,False
384,6,657,766,"['B07WGMMQGP', 'B008P7IF02', 'B07N42JB4S']",22097.0,False
385,23,75,343,"['B078JF6X9B', 'B00A0VCJPI', 'B0141EZMAI', 'B071SDRGWL', 'B09YV4MW2T']",10399.0,False
386,31,1232,1150,"['B0B4HKH19N', 'B07JZSG42Y', 'B009P2LITG', 'B08ZXZ362Z', 'B08BQ947H3']",6207.0,False
387,9,996,728,"['B07PLHTTB4', 'B09GFM8CGS', 'B00GE55L22']",6898.0,False
388,31,582,282,['B075S9FVRY'],5490.0,False
389,22,57,146,['B0B1YZ9CB8'],32999.0,False
390,2,448,145,"['B014I8SX4Y', 'B07RCGTZ4M', 'B09MDCZJXS', 'B09MQSCJQ1', 'B06XGWRKYT']",20341.0,False
391,16,1028,1162,"['B08JQN8DGZ', 'B08LKS3LSP', 'B07XJWTYM2', 'B00935MD1C']",6042.0,False
392,28,397,336,"['B06XFTHCNY', 'B07NRTCDS5', 'B07MKFNHKG']",8637.0,False
393,13,1050,384,['B00HVXS7WC'],1999.0,False
394,16,684,227,"['B0B3MMYHYW', 'B08WKCTFF3', 'B078G6ZF5Z', 'B09QGZFBPM']",35695.0,False
395,22,1255,1036,"['B09NL7LBWT', 'B088ZTJT2R', 'B07N2MGB3G', 'B07MDRGHWQ']",9216.0,False
396,18,928,20,"['B09JSW16QD', 'B0B8SRZ5SV', 'B08WRBG3XW']",2195.99,False
397,15,902,186,"['B08ZHYNTM1', 'B07Q4NJQC5', 'B07N2MGB3G']",4893.0,False
398,30,1026,189,"['B07WMS7TWB', 'B0BP18W8TM', 'B07F1T31ZZ']",4897.0,False
399,23,570,821,"['B0B53NXFFR', 'B0B244R4KB', 'B07JPJJZ2H', 'B08JD36C6H']",3146.0,False
400,21,1070,541,"['B0B9BD2YL4', 'B096MSW6CT', 'B09XB7SRQ5', 'B07Q4NJQC5']",15089.0,False
401,25,1244,25,"['B09YLXYP7Y', 'B08D9NDZ1Y']",4536.0,False
402,12,763,762,"['B00GE55L22', 'B09NHVCHS9']",476.0,False
403,7,545,882,"['B07P681N66', 'B08HLC7Z3G']",3580.0,False
404,28,595,196,"['B0BN2576GQ', 'B084MZYBTV', 'B0148NPH9I', 'B09PNKXSKF', 'B01GZSQJPA']",9406.0,False
405,11,183,275,"['B0162LYSFS', 'B094G9L9LT', 'B08Y1SJVV5', 'B08LHTJTBB']",2595.0,False
406,25,1084,32,"['B07SRM58TP', 'B071VNHMX2', 'B07WHSJXLF']",24759.0,False
407,21,1117,519,"['B08ZN4B121', 'B0B53DS4TF', 'B0B61GCHC1']",5733.0,False
408,2,727,1137,['B07JH1CBGW'],649.0,False
409,8,1335,27,"['B09GP6FBZT', 'B08HDJ86NZ', 'B0B2CZTCL2']",2585.0,False
410,1,543,477,"['B09PNKXSKF', 'B08HV25BBQ', 'B081RLM75M', 'B0BCZCQTJX']",5301.0,False
411,6,1462,565,"['B08MWJTST6', 'B09GB5B4BK', 'B09RWZRCP1', 'B09HCH3JZG']",2375.0,False
412,16,1252,674,"['B0BCVJ3PVP', 'B07WGMMQGP', 'B07GXPDLYQ', 'B09RWZRCP1']",18045.0,False
413,30,1208,876,"['B07WJWRNVK', 'B01F25X6RQ', 'B0B9F9PT8R', 'B0B2CPVXHX']",18906.0,False
414,24,1453,618,['B081FG1QYX'],339.0,False
415,11,807,1071,"['B09NBZ36F7', 'B07Z51CGGH', 'B0B82YGCF6', 'B0B296NTFV']",8786.0,False
416,2,1435,76,"['B0B1NX6JTN', 'B07GMFY9QM', 'B00LHZWD0C', 'B09CGLY5CX', 'B0141EZMAI']",4727.0,False
417,27,596,613,"['B0BBVKRP7B', 'B08C4Z69LN', 'B09C6HXFC1', 'B0BF54972T']",6782.0,False
418,18,931,735,"['B07GLNJC25', 'B0BBLHTRM9', 'B00J4YG0PC', 'B09F5Z694W', 'B083342NKJ']",10486.0,False
419,22,331,1179,"['B088ZTJT2R', 'B07BRKK9JQ', 'B00N3XLDW0', 'B0B5D39BCD', 'B095244Q22']",4568.0,False
420,21,1330,388,"['B09QGZFBPM', 'B097ZQTDVZ']",798.0,False
421,24,797,507,"['B08G28Z33M', 'B07WKB69RS', 'B07WDKLDRX', 'B09BL2KHQW']",31717.0,False
422,8,545,276,"['B08498H13H', 'B09NS5TKPN', 'B09P1MFKG1']",45507.0,False
423,9,1168,873,"['B0B15CPR37', 'B08H21B6V7']",35589.0,False
424,5,88,279,"['B09W5XR9RT', 'B0BHVPTM2C', 'B01L6MT7E0', 'B01NCVJMKX']",12606.0,False
425,16,1449,625,['B08GTYFC37'],10389.0,False
426,25,304,22,['B08L7J3T31'],379.0,False
427,31,727,1046,"['B08TZD7FQN', 'B07989VV5K', 'B09T3H12GV']",2697.0,False
428,27,1155,262,"['B00B3VFJY2', 'B08CKW1KH9', 'B07DWFX9YS']",1973.0,False
429,18,1191,1190,"['B00K32PEW4', 'B01GGKYKQM']",1192.0,False
430,24,1221,970,"['B08VB34KJ1', 'B01EY310UM', 'B09F6KL23R', 'B0B8ZM9RVV']",18644.0,False
431,12,1200,117,['B014SZO90Y'],266.0,False
432,6,282,1114,"['B009P2LK08', 'B0B9XN9S3W']",8748.0,False
433,23,797,146,['B08KS2KQTK'],293.0,False
434,3,114,258,"['B08Y5QJXSR', 'B098NS6PVG', 'B0B5D39BCD', 'B08KRMK9LZ', 'B095JQVC7N']",51189.0,False
435,14,424,20,['B09JSW16QD'],848.99,False
436,17,975,338,"['B0B3MWYCHQ', 'B09MDCZJXS', 'B0B5GJRTHB', 'B00935MD1C']",10805.0,False
437,20,222,286,"['B07TMCXRFV', 'B096MSW6CT']",1831.0,False
438,19,484,645,"['B0085W2MUQ', 'B097JVLW3L', 'B07F6GXNPB']",3717.0,False
439,28,588,142,"['B08FGNPQ9X', 'B08CKW1KH9', 'B08Y55LPBF', 'B082FTPRSK']",35401.0,False
440,6,524,978,"['B00HVXS7WC', 'B07S851WX5', 'B0B3MWYCHQ']",9296.0,False
441,23,665,986,"['B01LYLJ99X', 'B08MVSGXMY', 'B071Z8M4KX', 'B07DJLFMPS']",3050.0,False
442,2,815,32,"['B09W5XR9RT', 'B08C7TYHPB', 'B00LVMTA2A', 'B098K3H92Z', 'B08WKFSN84']",4777.0,False
443,31,188,1137,"['B07JW9H4J1', 'B09PLD9TCD', 'B0971DWFDT', 'B00GZLB57U', 'B08HDJ86NZ']",29758.0,False
444,16,171,772,"['B09FPP3R1D', 'B01DEWVZ2C', 'B08YRMBK9R', 'B0B21XL94T', 'B0B9XLX8VR']",66060.0,False
445,10,86,485,['B095PWLLY6'],1804.0,False
446,30,257,284,"['B0085IATT6', 'B09MT84WV5', 'B0BLC2BYPX', 'B0765B3TH7']",3805.0,False
447,4,1062,928,"['B09NHVCHS9', 'B07JH1CBGW']",826.0,False
448,24,852,338,['B0BNV7JM5Y'],2999.0,False
449,14,965,1100,"['B08DDRGWTJ', 'B0B6F8HHR6', 'B07WFPMGQQ']",45685.0,False
450,22,1093,1135,['B078HG2ZPS'],3657.66,False
451,5,223,267,"['B00VA7YYUO', 'B0B4F5L738', 'B01FSYQ2A4', 'B0B935YNR7']",18245.0,False
452,19,93,417,"['B08CYPB15D', 'B08JW1GVS7', 'B07JB2Y4SR']",2986.0,False
453,20,45,339,"['B00KRCBA6E', 'B0814P4L98']",2850.0,False
454,17,926,279,['B083P71WKK'],799.0,False
455,27,702,601,"['B09RWQ7YR6', 'B07QMRHWJD', 'B076B8G5D8', 'B08VB34KJ1']",63585.0,False
456,15,975,507,"['B09VT6JKRP', 'B0B3MWYCHQ', 'B0B4HJNPV4', 'B09G5TSGXV', 'B08HD7JQHX']",7048.0,False
457,11,9,20,['B071VNHMX2'],2095.0,False
458,25,828,1124,"['B09NL4DCXK', 'B07YR26BJ3', 'B09ZQK9X8G', 'B082LSVT4B']",7942.0,False
459,16,1094,107,"['B09MZCQYHZ', 'B00LOD70SC', 'B07B275VN9']",1356.0,False
460,11,1387,467,"['B08J7VCT12', 'B0798PJPCL']",8888.0,False
461,25,800,945,"['B078V8R9BS', 'B0BC8BQ432', 'B07NRTCDS5']",56938.0,False
462,11,918,31,"['B07WGPBXY9', 'B00NNQMYNE']",1198.0,False
463,26,553,1152,"['B0B2DZ5S6R', 'B00GGGOYEK', 'B08GYG6T12', 'B09NFSHCWN', 'B0B3RRWSF6']",6602.0,False
464,4,1297,310,"['B09TBCVJS3', 'B07DXRGWDJ']",10278.0,False
465,21,1074,189,"['B08HDCWDXD', 'B0B3RHX6B6', 'B095PWLLY6', 'B07DC4RZPY']",5841.0,False
466,24,1113,319,['B0B12K5BPM'],1049.0,False
467,12,591,310,"['B06XFTHCNY', 'B0BDG6QDYD', 'B09HSKYMB3', 'B002PD61Y4', 'B07VX71FZP']",11466.0,False
468,10,755,739,"['B01D5H8LDM', 'B077Z65HSD', 'B0BMFD94VD']",1585.0,False
469,20,140,300,['B09SJ1FTYV'],199.0,False
470,21,533,689,"['B083342NKJ', 'B08K4RDQ71', 'B00A7PLVU6']",2149.0,False
471,23,1138,1069,"['B085LPT5F4', 'B09M869Z5V']",2219.0,False
472,13,225,0,['B09C635BMM'],349.0,False
473,1,121,10,"['B009LJ2BXA', 'B088ZTJT2R', 'B09GBBJV72']",2777.0,False
474,6,275,658,"['B0971DWFDT', 'B0B5LVS732', 'B07JGDB5M1', 'B08WRBG3XW', 'B086X18Q71']",14880.0,False
475,21,909,1074,['B07WG8PDCW'],698.0,False
476,18,294,974,"['B09BF8JBWX', 'B082LSVT4B', 'B0B8VQ7KDS', 'B01GFTEV5Y']",4551.0,False
477,7,562,232,"['B09Q8HMKZX', 'B09PL79D2X']",2124.0,False
478,15,1450,1127,['B0B8XNPQPN'],3599.0,False
479,1,840,283,"['B07SLMR1K6', 'B09C6H53KH']",887.0,False
480,24,1408,647,['B09NFSHCWN'],1149.0,False
481,16,1268,160,"['B092BJMT8Q', 'B09CYTJV3N']",35489.0,False
482,14,1096,281,['B0BNDD9TN6'],13990.0,False
483,4,351,917,['B082T6GXS5'],999.0,False
484,25,1353,1145,['B00LM4W1N2'],480.0,False
485,21,382,938,"['B094JNXNPV', 'B07SYYVP69']",1407.0,False
486,5,452,462,"['B09LV1CMGH', 'B09YLX91QR', 'B07KRCW6LZ', 'B09KH58JZR', 'B08BJN4MP3']",17285.0,False
487,29,74,1125,"['B08H6CZSHT', 'B00NH11PEY']",3301.0,False
488,23,578,643,['B097RN7BBK'],479.0,False
489,21,1093,778,['B0B2DJDCPX'],418.0,False
490,5,689,237,"['B08XMG618K', 'B097JVLW3L', 'B08VJFYH6N', 'B081FG1QYX']",4211.0,False
491,8,839,1021,"['B08QSDKFGQ', 'B0BN2576GQ', 'B09LJ116B5']",17807.0,False
492,4,814,24,['B09NTHQRW3'],1999.0,False
493,6,678,151,['B07LFQLKFZ'],420.0,False
494,6,147,0,"['B08444S68L', 'B09XRBJ94N', 'B0B7FJNSZR', 'B07VTFN6HM']",25576.0,False
495,20,529,1114,['B0BBFJ9M3X'],13999.0,False
496,3,86,17,"['B00LXTFMRS', 'B08HDJ86NZ']",1178.0,False
497,26,129,958,"['B09VH568H7', 'B0B61DSF17', 'B083RD1J99', 'B077Z65HSD']",1543.0,False
498,28,773,966,"['B0977CGNJJ', 'B0B2DJ5RVQ', 'B00LVMTA2A', 'B09VT6JKRP']",7112.0,False
499,26,799,29,['B09XB7DPW1'],8999.0,False
500,21,217,21,"['B07JW9H4J1', 'B09NL4DJ2Z', 'B0B16KD737', 'B08L7J3T31', 'B08G28Z33M']",10613.0,False
501,2,427,1109,"['B092BJMT8Q', 'B09NJN8L25', 'B09LV13JFB', 'B005LJQMZC', 'B078HRR1XV']",35237.0,False
502,29,559,344,"['B0B53NXFFR', 'B09XXZXQC1', 'B08D9NDZ1Y', 'B08WLY8V9S', 'B014I8SX4Y']",33131.0,False
503,1,1353,1105,"['B07KSB1MLX', 'B0BNXFDTZ2', 'B07KSMBL2H', 'B09F6S8BT6', 'B09CMP1SC8']",32103.0,False
504,8,1282,633,['B0BPBXNQQT'],799.0,False
505,1,670,1060,"['B08WRWPM22', 'B07DJLFMPS']",1267.8899999999999,False
506,6,299,154,"['B09HSKYMB3', 'B0B8SRZ5SV', 'B08BQ947H3', 'B09MQSCJQ1', 'B0B7B9V9QP']",32759.0,False
507,22,1030,275,['B07Z53L5QL'],549.0,False
508,30,178,927,"['B08LW31NQ6', 'B09PDZNSBG', 'B00P93X2H6']",4081.0,False
509,14,373,83,"['B009P2LK08', 'B097R3XH9R', 'B00NH11KIK', 'B07VJ9ZTXS', 'B09SDDQQKP']",9564.0,False
510,31,1270,773,"['B08HD7JQHX', 'B07KKJPTWB', 'B07KR5P3YD']",2246.0,False
511,5,1251,0,"['B08JV91JTK', 'B0B97D658R', 'B08SMJT55F', 'B09MT84WV5']",4380.0,False
512,26,766,18,"['B09BW334ML', 'B09HQSV46W']",22348.0,False
513,29,865,986,"['B08LHTJTBB', 'B0B5V47VK4', 'B099K9ZX65', 'B09ZPL5VYM', 'B0B3RS9DNF']",68786.0,False
514,23,1114,1125,"['B071VMP1Z4', 'B0B1F6GQPS', 'B08XLR6DSB']",2119.0,False
515,23,560,309,"['B01LY9W8AF', 'B096MSW6CT', 'B0BCKJJN8R']",5194.0599999999995,False
516,11,135,248,"['B00P93X0VO', 'B093ZNQZ2Y', 'B07VSG5SXZ', 'B01486F4G6', 'B07L5L4GTB']",4172.0,False
517,21,1285,679,"['B09NY7W8YD', 'B0B9JZW1SQ', 'B0B4T8RSJ1']",8595.0,False
518,3,1287,913,['B08MVXPTDG'],2590.0,False
519,28,1095,25,"['B07YL54NVJ', 'B08Y1SJVV5', 'B07W7Z6DVL']",2246.0,False
520,15,958,18,"['B07TTSS5MP', 'B095K14P86']",2398.0,False
521,12,554,793,"['B098TV3L96', 'B08FTFXNNB', 'B07KSMBL2H', 'B01GGKZ4NU', 'B07WGPKTS4']",15834.0,False
522,15,1302,1066,"['B0765B3TH7', 'B0B4DT8MKT', 'B0B8ZM9RVV']",1314.0,False
523,3,268,944,"['B0765B3TH7', 'B08XMG618K']",424.0,False
524,26,168,17,"['B092JHPL72', 'B00ZRBWPA0']",410.0,False
525,7,311,488,"['B08FYB5HHK', 'B0B8SRZ5SV', 'B095K14P86', 'B0B5B6PQCT']",6545.0,False
526,29,1324,33,"['B07GXPDLYQ', 'B07YWS9SP9', 'B0B3RSDSZ3', 'B01M0505SJ', 'B005LJQMCK']",4663.0,False
527,25,797,13,"['B09X1M3DHX', 'B00NM6MO26', 'B078JT7LTD', 'B0B5CGTBKV']",20816.0,False
528,25,757,423,"['B086394NY5', 'B07M69276N', 'B08MC57J31']",4297.0,False
529,29,1225,941,"['B09CMP1SC8', 'B09M3F4HGB', 'B0B1YZ9CB8']",43091.0,False
530,30,248,325,"['B08LHTJTBB', 'B0B2DD66GS', 'B0994GFWBH']",2206.0,False
531,6,718,23,"['B08R69VDHT', 'B08LPJZSSW']",744.0,False
532,29,496,1173,['B09C6HXFC1'],2910.0,False
533,12,780,995,"['B07PLHTTB4', 'B0B5RP43VN', 'B09RX1FK54']",1973.0,False
534,2,790,696,['B09YV4RG4D'],2998.0,False
535,12,117,185,['B08LVVTGZK'],929.0,False
536,14,1000,101,"['B00LOD70SC', 'B08P9RYPLR', 'B0BDG6QDYD', 'B09J2SCVQT', 'B01N4EV2TL']",4670.0,False
537,3,600,722,['B07JGCGNDG'],6800.0,False
538,15,948,719,"['B0BN2576GQ', 'B07L5L4GTB', 'B08MVSGXMY', 'B08TT63N58', 'B0746N6WML']",3116.0,False
539,31,1411,916,"['B092BJMT8Q', 'B07PLHTTB4']",31090.0,False
540,11,401,829,"['B06XFTHCNY', 'B00GE55L22', 'B012ELCYUG', 'B09LV1CMGH']",2272.0,False
541,24,712,283,"['B09M869Z5V', 'B0718ZN31Q', 'B07J2BQZD6', 'B084MZXJNK']",2966.0,False
542,11,235,130,['B08XMG618K'],225.0,False
543,4,837,677,['B07WDKLRM4'],13999.0,False
544,17,522,45,"['B07YZG8PPY', 'B09MZCQYHZ', 'B00K57MR22']",8368.0,False
545,11,336,344,"['B09MT84WV5', 'B0BJ966M5K']",7207.0,False
546,13,1040,515,['B07QMRHWJD'],298.0,False
547,25,1115,63,"['B0BB3CBFBM', 'B09CMP1SC8']",30587.0,False
548,5,742,955,"['B0BDG6QDYD', 'B0B2931FCV', 'B095PWLLY6', 'B09RX1FK54', 'B08YD264ZS']",5100.0,False
549,2,1174,342,"['B08PSQRW2T', 'B09FHHTL8L']",484.0,False
550,12,303,135,"['B0B15CPR37', 'B07G147SZD', 'B07VV37FT4', 'B09FPP3R1D']",37563.0,False
551,18,868,610,"['B08CF3D7QR', 'B09NL4DJ2Z', 'B00B3VFJY2', 'B09474JWN6', 'B07Q7561HD']",2729.0,False
552,3,1310,294,['B08BJN4MP3'],13999.0,False
